edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,kg_layer,quality_tier,validation_basis,allowed_use,layered_release_version
edge:030b69286eb5e20346298ef9,news:74e57d483ae8753b3036e41b379c76ba,MENTIONS,stock:ACB,2022-08-23,2022-08-23,2022-08-23,,test,True,74e57d483ae8753b3036e41b379c76ba,https://vietnambiz.vn/giao-dich-lon-co-phieu-htp-gdt-vsc-acl-acb-ht1-ntf-fir-2022823183630526.htm,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""e0a1355379231d9f53d8""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0326d36806434b7ae036eb86,stock:SSI,REPRESENTS,company:e62c7e71f225d760,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:03310a6f44f64e2ed02485f4,news:167f0d7e1eaed25fbada92fe7fe98d14,PUBLISHED_BY,source:d3688b7c417bb1a2,2021-12-29,2021-12-29,2021-12-29,,validation,True,167f0d7e1eaed25fbada92fe7fe98d14,https://cafef.vn/lien-tuc-luot-song-dragon-capital-da-ban-gan-14-trieu-co-phieu-fpt-va-khong-con-la-co-dong-lon-2021122911202359.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:036041f623ffc578c21ce932,news:30bdf3ff4dba66fe26cb725e450d44ea,PUBLISHED_AT,time:2021-01-07,2021-01-07,2021-01-07,2021-01-07,,train,True,30bdf3ff4dba66fe26cb725e450d44ea,https://vietnambiz.vn/dragon-capital-lai-luot-song-hang-trieu-co-phieu-hpg-tren-dinh-lich-su-20210107180306865.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:036f1e34962436d9f2a9efcf,news:2d049c83aec9f00c50ef44e6927c18c0,MENTIONS,stock:FPT,2019-10-14,2019-10-14,2019-10-14,,train,True,2d049c83aec9f00c50ef44e6927c18c0,https://cafef.vn/tundra-ban-fpt-vnm-day-manh-mua-dxg-hpg-trong-thang-9-20191014111042625.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""e7ead76b3772e22c6b0d""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:037db0d70f0a6738daa2cb98,news:f9da00b01df260c13483f639792c86c5,PUBLISHED_BY,source:916a66d113b8164a,2020-11-11,2020-11-11,2020-11-11,,train,True,f9da00b01df260c13483f639792c86c5,https://vietnambiz.vn/gia-chao-ban-co-phieu-cong-trinh-viettel-ctr-nang-len-46600-dong-cp-20201111100113522.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0383e36a41ddc764bda06a87,news:bfdaedd9957691626ab815c9428a91ab,MENTIONS,stock:VJC,2020-01-15,2020-01-15,2020-01-15,,train,True,bfdaedd9957691626ab815c9428a91ab,https://cafef.vn/hut-hsg-ogc-smc-vjc-vhe-tna-tns-mvy-nls-tdp-thong-tin-giao-dich-luong-lon-co-phieu-20200115084023291.chn,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""7affdec752201aae4329""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0386453d83c53e9366ecc28f,news:a6bd8c52206252b69cbfff8c938c286a,PUBLISHED_AT,time:2022-02-15,2022-02-15,2022-02-15,2022-02-15,,validation,True,a6bd8c52206252b69cbfff8c938c286a,https://vietnambiz.vn/phien-15-2-khoi-ngoai-quay-dau-mua-rong-khop-lenh-hon-1000-ty-dong-tren-hose-tam-diem-stb-msn-20220215161029067.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:03ac685150e58747b06746fc,stock:HCM,REPRESENTS,company:4da1ca26f3e3f1c2,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:03b1c455e1d6c3773fc7183d,news:5c5b6c74352c8c6f1983923f5879475d,MENTIONS,stock:MSN,2022-02-18,2022-02-18,2022-02-18,,validation,True,5c5b6c74352c8c6f1983923f5879475d,https://cafef.vn/phien-18-2-khoi-ngoai-mua-rong-tram-ty-tren-hose-tap-trung-gom-kbc-msn-20220218173206931.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""289bc188e77eed66df11""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:03d2b3fc711469550c0081b7,news:3ad97084b467c54f1898c23c2c8d062f,PUBLISHED_AT,time:2021-03-05,2021-03-05,2021-03-05,2021-03-05,,train,True,3ad97084b467c54f1898c23c2c8d062f,https://cafef.vn/phien-5-3-khoi-ngoai-ban-rong-hon-1300-ty-dong-tap-trung-xa-pow-vnm-ctg-20210305151343371.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:03ddac52fafb7a8632083759,news:0675f605b5cb128345595bbfa84c0f87,PUBLISHED_BY,source:d3688b7c417bb1a2,2020-04-10,2020-04-10,2020-04-10,,train,True,0675f605b5cb128345595bbfa84c0f87,https://cafef.vn/nhom-co-dong-ngoai-vua-ban-ra-hon-9-trieu-co-phieu-cua-thep-nam-kim-20200410113833161.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:03e280e6e1b6c34d65e75e5d,news:f2121a88928b13c9150e9fac3e52192a,MENTIONS,stock:PLX,2020-08-06,2020-08-06,2020-08-06,,train,True,f2121a88928b13c9150e9fac3e52192a,https://cafef.vn/vietnam-airlines-bsr-flc-va-petrolimex-lo-nghin-ty-cung-hang-loat-doanh-nghiep-ten-tuoi-lo-tram-ty-trong-nua-dau-2020-20200805175559028.chn,TITLE_ALIAS|BODY_COMPANY|BODY_TICKER,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""5"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""549ae3de666eeaf25b3c""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:03e4751e516ea83704da55a4,news:65e80aee5c67c0dc977b2eeab678b55d,PUBLISHED_AT,time:2022-03-23,2022-03-23,2022-03-23,2022-03-23,,validation,True,65e80aee5c67c0dc977b2eeab678b55d,https://vietnambiz.vn/chung-khoan-shs-duoc-chap-thuan-chao-ban-3253-trieu-cp-de-tang-von-len-6500-ty-dong-20220323174614805.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:03ffcf89a866bcde461307eb,news:6d2a4a88de76d115d038bfa4c51645c5,PUBLISHED_AT,time:2020-04-27,2020-04-27,2020-04-27,2020-04-27,,train,True,6d2a4a88de76d115d038bfa4c51645c5,https://cafef.vn/vndirect-nganh-bds-khu-cong-nghiep-se-phuc-hoi-manh-me-sau-dai-dich-covid-19-nho-lan-song-dich-chuyen-nha-may-khoi-trung-quoc-20200426171706422.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:040b96e68003a76cf0503bae,news:ab2471503e522e4f793942f3f99494d6,PUBLISHED_AT,time:2020-06-27,2020-06-27,2020-06-27,2020-06-27,,train,True,ab2471503e522e4f793942f3f99494d6,https://cafef.vn/chung-khoan-hsc-hcm-chi-hon-213-ty-dong-tra-not-co-tuc-con-lai-nam-2019-20200626165257716.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0446a2ff855c3a22e6ad24f7,news:9056b3e13f035e51a0b56b0a0c78a25e,PUBLISHED_AT,time:2020-08-07,2020-08-07,2020-08-07,2020-08-07,,train,True,9056b3e13f035e51a0b56b0a0c78a25e,https://cafef.vn/dbc-hdg-hdc-kdc-dhc-nkg-skg-tni-tms-cmx-sfi-dah-cet-thong-tin-giao-dich-luong-lon-co-phieu-20200807090345247.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:045326b60b97c468e1877075,news:db96ce4ad4a2dd64e7ad7d9ddd2d1c46,MENTIONS,stock:VIC,2021-08-03,2021-08-03,2021-08-03,,train,True,db96ce4ad4a2dd64e7ad7d9ddd2d1c46,https://vietnambiz.vn/tin-chuyen-giao-cong-nghe-vac-xin-covid-19-day-gia-co-phieu-doi-tac-vingroup-tang-soc-gan-11-phien-qua-20210803090033071.htm,TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""10"", ""relation_directness"": ""TITLE_ENTITY_WITH_TARGET_CONTEXT"", ""sample_id"": ""b4972fb5a4d47157fa4a""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0453db19878903907a32e68b,news:546c9ff815a38ea85d5b24075c5bfff7,PUBLISHED_BY,source:916a66d113b8164a,2022-09-06,2022-09-06,2022-09-06,,test,True,546c9ff815a38ea85d5b24075c5bfff7,https://vietnambiz.vn/co-phieu-tam-diem-79-msn-ppc-idi-20229619187655.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0460e4a7cee60308b03cd371,stock:VIX,BELONGS_TO,industry:167fdde35bfa247b,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:048256e7fc507b6bca2bd6b5,news:59c50dcd484b42147cd82eaa9d13580e,PUBLISHED_BY,source:916a66d113b8164a,2022-04-04,2022-04-04,2022-04-04,,validation,True,59c50dcd484b42147cd82eaa9d13580e,https://vietnambiz.vn/dragon-capital-ban-ra-1-trieu-co-phieu-pnj-giam-ty-le-so-huu-tai-vang-bac-da-quy-phu-nhuan-xuong-889-202244211646222.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:048e3b4371d22d6f858fd7ef,news:be441186b019ec2123f24df1dc375829,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-02-15,2022-02-15,2022-02-15,,validation,True,be441186b019ec2123f24df1dc375829,https://cafef.vn/ree-nlg-mbb-bvb-sfg-tms-uni-lm3-thong-tin-giao-dich-luong-lon-co-phieu-202202142256251.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:04aa042bdf59c1bd5718014e,news:5753defd20e880a4a6fc8c77d19fd9c2,MENTIONS,stock:MWG,2019-05-24,2019-05-24,2019-05-24,,train,True,5753defd20e880a4a6fc8c77d19fd9c2,https://cafef.vn/the-gioi-di-dong-lnst-4-thang-dau-nam-tang-truong-36-mang-online-da-dong-gop-gan-1-5-doanh-so-20190524134139753.chn,TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""8"", ""relation_directness"": ""TITLE_ENTITY_WITH_TARGET_CONTEXT"", ""sample_id"": ""b5bb9456815911a49f70""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:04e72c2fc9b9e72f098268d5,news:420944e3b2a57043fb7bb0943bee1752,PUBLISHED_BY,source:d3688b7c417bb1a2,2019-08-17,2019-08-17,2019-08-17,,train,True,420944e3b2a57043fb7bb0943bee1752,https://cafef.vn/pdr-tdm-ctf-hah-sfi-hmh-bed-tli-ctw-ve1-thong-tin-giao-dich-luong-lon-co-phieu-20190817083157199.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:04f4944524f2f051c6228f28,news:b98d7274cf7427b74ce2721a154fa09e,PUBLISHED_BY,source:d3688b7c417bb1a2,2019-07-30,2019-07-30,2019-07-30,,train,True,b98d7274cf7427b74ce2721a154fa09e,https://cafef.vn/vingroup-lntt-quy-2-dat-gan-4900-ty-dong-doanh-thu-mang-ban-le-tang-truong-74-20190730221101296.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:052eea4fe9d239736bb1d563,news:030f953c2f6b2814c6e7dd92ccd47a3a,PUBLISHED_AT,time:2019-11-07,2019-11-07,2019-11-07,2019-11-07,,train,True,030f953c2f6b2814c6e7dd92ccd47a3a,https://cafef.vn/masan-resources-msr-chot-danh-sach-co-dong-phat-hanh-gan-90-trieu-co-phieu-tra-co-tuc-20191107092042407.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:05688ab0bb73669260e00832,stock:CTR,BENCHMARKED_BY,index:VNINDEX,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:057f6077101db27325541b3a,news:69941bd79cc2c10d862b18ec3caf8072,PUBLISHED_BY,source:d3688b7c417bb1a2,2020-09-06,2020-09-06,2020-09-06,,train,True,69941bd79cc2c10d862b18ec3caf8072,https://cafef.vn/arisaig-asia-consumer-fund-gom-them-17-trieu-co-phieu-the-gioi-di-dong-20200905095804296.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:05894d6980dab7fcdd4d1bd4,news:1bf0e7f0c749680a872a54f5fa0713ab,PUBLISHED_BY,source:d3688b7c417bb1a2,2020-06-27,2020-06-27,2020-06-27,,train,True,1bf0e7f0c749680a872a54f5fa0713ab,https://cafef.vn/dai-hoi-dong-co-dong-vietjet-co-dong-nhan-co-tuc-50-bang-co-phieu-20200627114546576.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:059cb5d6d3beb6eb0e53c0c0,news:c02c8e10e1773b7015caf15f01b18320,PUBLISHED_AT,time:2019-10-28,2019-10-28,2019-10-28,2019-10-28,,train,True,c02c8e10e1773b7015caf15f01b18320,https://vietnambiz.vn/thi-truong-chung-quyen-21-25-10-nhon-nhip-chung-quyen-mwg-ho-vingroup-kem-sac-20191028002603265.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:05bae8a7e31955d3a70aed28,news:21e0c65b8e221c8f3fe74d4358d6dc11,PUBLISHED_AT,time:2022-06-08,2022-06-08,2022-06-08,2022-06-08,,test,True,21e0c65b8e221c8f3fe74d4358d6dc11,https://vietnambiz.vn/co-phieu-tam-diem-96-gvr-pow-msh-202268171325392.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:05c0f3ad78a128e999cb4814,news:9dde85b68496d36bea7abfdcdfdc961f,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-07-28,2022-07-28,2022-07-28,,test,True,9dde85b68496d36bea7abfdcdfdc961f,https://cafef.vn/fpt-chot-quyen-tam-ung-co-tuc-dot-1-2022-bang-tien-ty-le-10-20220728111313742.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:05eef481782f03858fa0424c,news:cc5c4ed95c7e77749b77b856ac77d65e,MENTIONS,stock:GEX,2019-07-09,2019-07-09,2019-07-09,,train,True,cc5c4ed95c7e77749b77b856ac77d65e,https://cafef.vn/hpg-hng-shb-lpb-frt-gsm-gex-nkg-smb-hem-thg-ptl-apg-sip-kst-skv-vcp-vta-thong-tin-giao-dich-luong-lon-co-phieu-20190709074549921.chn,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""50c278c79e2a536437c7""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0608972db661826bcbe40962,news:9c57da428f1178c4ae3e6eeddc8e4d0f,MENTIONS,stock:FPT,2022-06-22,2022-06-22,2022-06-22,,test,True,9c57da428f1178c4ae3e6eeddc8e4d0f,https://vietnambiz.vn/phien-226-khoi-tu-doanh-tiep-tuc-mua-rong-329-ty-dong-co-phieu-san-hose-tap-trung-mwg-fpt-pnj-202262218297386.htm,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""2"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""54f1221dbc5517e5667b""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
